link_ID,Kind_num,Kind,Width,Direction,Toll,Const_St,UndConCRID,SnodeID,EnodeID,FuncClass,Length,DetailCity,Through,UnThruCRID,Ownership,Road_Cond,Special,AdminCodeL,AdminCodeR,Uflag,OnewayCRID,AccessCRID,SpeedClass,LaneNumS2E,LaneNumE2S,LaneNum,Vehcl_Type,Elevated,Structure,UseFeeCRID,UseFeeType,SpdLmtS2E,SpdLmtE2S,SpdSrcS2E,SpdSrcE2S,DC_Type,NoPassCRID,OutBanCRID,NumBanCRID,ParkFlag,PHYLaneS2E,PHYLaneE2S,DThrough,DThruCRID,LaneNumSum,MobBriCRID,BusLaneS2E,BusLaneS2ECRID,BusLaneE2S,BusLaneE2SCRID,partition
4948621,1,0402,130,3,2,1,,545901,513414,3,0.045,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,4.0,0,,4,,0,,1,9000146520593.0,0
4950261,1,030a,55,3,2,1,,558073,512628,3,0.014,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11110001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,0.0,3.0,0,,3,,0,,0,,0
4950301,1,030b,30,3,2,1,,556377,558075,3,0.097,1,1,,0,1,0,110102,110102,1,,,6,,1.0,1,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
4951451,1,0301,55,1,2,1,,506147,55970206,4,0.015,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
4951491,1,0301,55,1,2,1,,55970206,519926,4,0.052,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,1
4953161,1,0402,55,3,2,1,,558942,561233,3,0.047,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,5.0,0,,3,,0,,1,9000129633380.0,0
4963121,1,0402,55,3,2,1,,556233,522626,3,0.051,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,5.0,0,,3,,0,,1,9000130310444.0,0
622379801,1,0402,55,3,2,1,,55970432,556233,3,0.053,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,3.0,0,,3,,0,,1,9000129632490.0,0
4963391,1,0402,130,3,2,1,,556241,548994,3,0.073,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
4977131,3,0804|080a|0817,30,1,2,1,,556241,556242,5,0.007,1,0,,0,1,0,110102,110102,1,,,7,1.0,1.0,1,11100001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
4964381,1,0602,55,3,2,1,,558083,512642,4,0.047,1,1,,0,1,0,110102,110102,1,,,5,,2.0,2,11100001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
90001773551411,2,0602|0604,30,3,2,1,,546357,9000177373345,5,0.009,1,1,,0,1,0,110102,110102,1,,,6,,1.0,1,11110001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,1.0,0,,1,,0,,0,,0
4966921,3,0102|0105|010c,55,3,2,1,,551511,558591,4,0.053,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,0
4966941,3,0102|0105|010c,55,3,2,1,,558591,523259,4,0.044,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,1
4966961,2,0102|010c,55,3,2,1,,546281,558592,4,0.206,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,4.0,0,,3,,0,,0,,0
4968271,2,0604|0638,55,1,2,1,,549182,562971,4,0.009,1,1,,0,1,0,110102,110102,1,,,6,2.0,2.0,2,11110001110000000000000000000000,0,0,,,400.0,500.0,0.0,0.0,1,,,,0,1.0,1.0,0,,3,,0,,0,,0
4968291,1,0638,130,1,2,1,,562971,557561,4,0.006,1,1,,0,1,0,110102,110102,1,,,6,1.0,3.0,2,11110001110000000000000000000000,0,0,,,400.0,500.0,3.0,3.0,1,,,,0,1.0,3.0,0,,4,,0,,0,,0
4968691,1,0602,130,3,2,1,,541243,562989,3,0.07,1,1,,0,1,0,110106,110106,1,,,5,,5.0,3,11110001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,3.0,0,,5,,0,,0,,0
90000324653661,3,0604|060a|0617,55,1,2,1,,556245,9000032465365,5,0.007,1,1,,0,1,0,110102,110102,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,1,,,,0,1.0,0.0,0,,2,,0,,0,,0
90000324706041,1,0402,130,3,2,1,,10943241,9000032465365,3,0.007,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
4980701,2,0102|010c,130,3,2,1,,546418,564150,2,0.035,1,1,,0,1,0,110102,110102,1,,,4,,4.0,3,11100001110000000000000000000000,0,0,,,,800.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
4980711,2,0102|010c,130,3,2,1,,564150,545513,2,0.072,1,1,,0,1,0,110102,110102,1,,,4,,4.0,3,11100001110000000000000000000000,0,0,,,,800.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
4988171,1,0602,55,3,2,1,,555430,553075,4,0.019,1,1,,0,1,0,110102,110102,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,4.0,0,,2,,0,,0,,0
4994921,1,030a,55,3,2,1,,548688,564224,3,0.102,1,1,,0,1,0,110102,110102,1,,,6,,2.0,1,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
4994931,1,030a,55,3,2,1,,564224,515326,3,0.072,1,1,,0,1,0,110102,110102,1,,,6,,2.0,1,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
5007231,1,0302,130,3,2,1,,513768,549188,4,0.036,1,1,,0,1,0,110102,110102,1,,,6,,4.0,3,11110001110000000000000000000000,0,0,,,,400.0,,1.0,1,,,,0,0.0,4.0,0,,4,,0,,0,,0
499564061,1,0601,55,1,2,1,,47532143,537652,4,0.048,1,1,,0,1,0,110102,110102,1,,,6,1.0,2.0,1,11110001110000000000000000000000,0,0,,,400.0,500.0,0.0,0.0,1,,,,0,1.0,2.0,0,,3,,0,,0,,0
499564171,1,0601,55,1,2,1,,526112,47532150,4,0.089,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
4996251,2,0102|010c,55,3,2,1,,558493,559326,2,0.044,1,1,,0,1,0,110102,110102,1,,,4,,3.0,2,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,0
4996501,3,0102|0103|010c,55,3,2,1,,545845,559335,2,0.027,1,1,,0,1,0,110106,110106,1,,,4,,2.0,2,11100001110000000000000000000000,0,0,,,,800.0,,1.0,1,,,,0,,2.0,0,,2,,0,,0,,0
4996531,3,0102|0103|010c,55,3,2,1,,559335,545846,2,0.097,1,1,,0,1,0,110106,110106,1,,,4,,2.0,2,11100001110000000000000000000000,0,0,,,,800.0,,1.0,1,,,,0,,2.0,0,,2,,0,,0,,0
622379771,1,0402,55,3,2,1,,549000,55970431,4,0.019,1,1,,0,1,0,110102,110102,1,,,5,,2.0,2,11100001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
499659621,1,030a,55,3,2,1,,47542660,547274,3,0.012,1,1,,0,1,0,110102,110102,1,,,6,,2.0,1,11110001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
499662261,1,0602,55,3,2,1,,47542779,506104,4,0.024,1,1,,0,1,0,110102,110102,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
5001838001,1,0602,55,3,2,1,,674376,500111290,4,0.025,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,4.0,0,,2,,0,,0,,0
5002006271,1,0602,55,3,2,1,,659880,502123081,4,0.022,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
90001618703101,1,030a,55,3,2,1,,601124469,9000028756845,3,0.005,1,1,,0,1,0,110101,110101,1,,,6,,2.0,2,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,2.0,0,,2,,0,,0,,0
5004052431,1,0602,55,3,2,1,,655792,9000195502868,5,0.031,1,1,,0,1,0,110101,110101,1,,,7,,2.0,2,11110001110000000000000000000000,0,0,,,,300.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
5004281,2,0604|0616,30,1,2,1,,556105,556108,4,0.012,1,1,,0,1,0,110102,110102,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,600.0,600.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
5004241,1,0602,130,3,2,1,,506082,556108,4,0.025,1,1,,0,1,0,110102,110102,1,,,5,,4.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,4.0,0,,4,,0,,0,,0
500597181,2,0105|010b,30,3,2,1,,641722,47613956,2,0.05,1,1,,0,1,0,110105,110105,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,400.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
5527861,2,0102|010c,55,3,2,1,,641722,674788,2,0.106,1,1,,0,1,0,110105,110105,1,,,4,,3.0,2,11100001110000000000000000000000,0,0,,,,800.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,0
500597191,2,0105|010b,30,3,2,1,,47613956,639707,2,0.225,1,1,,0,1,0,110105,110105,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,400.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
6342251,1,0302,130,3,2,1,,639708,639707,2,0.04,1,1,,0,1,0,110105,110105,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
500597431,1,060a,30,3,2,1,,667108,47613967,4,0.004,1,1,,0,1,0,110105,110105,1,,,6,,1.0,1,11110001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,1.0,0,,1,,0,,0,,0
500597441,1,060a,30,3,2,1,,47613967,667110,5,0.027,1,1,,0,1,0,110105,110105,1,,,6,,1.0,1,11110001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,1.0,0,,1,,0,,0,,0
500597461,2,0105|010b,30,3,2,1,,639611,47613968,4,0.027,1,1,,0,1,0,110101,110101,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
6341721,1,0602,55,3,2,1,,639611,639613,4,0.043,1,1,,0,1,0,110101,110101,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,3.0,0,,3,,0,,0,,0
6341731,2,0105|010b,30,3,2,1,,639617,639613,4,0.034,1,1,,0,1,0,110101,110101,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
500597471,2,0105|010b,30,3,2,1,,47613968,640170,4,0.01,1,1,,0,1,0,110101,110101,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
6375501,2,0105|010b,30,3,2,1,,639623,657050,4,0.119,1,1,,0,1,0,110101,110101,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,1.0,0,,1,,0,,0,,0
6289121,1,0602,55,3,2,1,,669073,639620,4,0.026,1,1,,0,1,0,110101,110101,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,3.0,0,,3,,0,,0,,0
500621091,1,030a,55,3,2,1,,47651817,779985,3,0.05,1,1,,0,1,0,110102,110102,1,,,6,,2.0,2,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,2.0,0,,2,,0,,0,,0
90000242315621,1,0602,55,3,2,1,,9000024223262,740539,5,0.076,1,1,,0,1,0,110105,110105,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
90000469325981,1,030b,55,3,2,1,,738621,752796,2,0.044,1,1,,0,1,0,110101,110101,1,,,7,,2.0,2,11110001110000000000000000000000,0,0,,,,300.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
5006701,2,0102|010c,55,3,2,1,,513731,513730,2,0.031,1,1,,0,1,0,110102,110102,1,,,4,,3.0,2,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,0
5007331,2,0105|010b,30,3,2,1,,513781,547240,4,0.065,1,1,,0,1,0,110106,110106,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,1.0,0,,1,,0,,0,,0
6650241,1,0804,30,1,2,1,,749283,749284,5,0.01,1,1,,0,1,0,110101,110101,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
6650221,1,0402,55,3,2,1,,736280,749284,3,0.12,1,1,,0,1,0,110101,110101,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,0.0,3.0,0,,3,,0,,0,,0
6017690231,2,0604|0616,30,1,2,1,,9000202539354,605469975,3,0.016,1,1,,0,1,0,110101,110101,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,700.0,700.0,0.0,0.0,0,,,,0,1.0,1.0,0,,1,,0,,0,,0
622376761,2,0105|010b,30,3,2,1,,55970281,548914,3,0.045,1,1,,0,1,0,110106,110106,1,,,6,,1.0,1,11100001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,1.0,0,,1,,0,,0,,0
5120831,1,0638,55,3,2,1,,557565,538806,4,0.099,1,1,,0,1,0,110102,110102,1,,,6,,2.0,2,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,2.0,0,,2,,0,,0,,0
706203071,1,0638,55,3,2,1,,538806,23936996,4,0.034,1,1,,0,1,0,110102,110102,1,,,6,,2.0,2,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,1.0,0,,2,,0,,0,,0
877621061,1,0302,130,3,2,1,,645496,74209394,3,0.008,1,1,,0,1,0,110101,110101,1,,,5,,7.0,3,11110001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,7.0,0,,7,,0,,0,,0
5009941,2,0604|0616,30,1,2,1,,558898,558900,4,0.012,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
5573481,1,0601,55,1,2,1,,645323,685280,4,0.018,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,2,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
5011750951,1,0602,55,3,2,1,,501106717,657496,4,0.056,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
5101753281,1,0602,55,3,2,1,,671134,501106717,4,0.058,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,1
90001628067791,1,0602,55,3,2,1,,9000143263346,603109695,4,0.04,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,1.0,0,,2,,0,,0,,0
5011846271,1,0401,55,1,2,1,,517136,510113368,4,0.066,1,1,,0,1,0,110102,110102,1,,,6,1.0,2.0,2,11110001110000000000000000000000,0,0,,,400.0,500.0,0.0,0.0,1,,,,0,1.0,2.0,0,,3,,0,,0,,0
90001640606811,1,0602,55,3,2,1,,9000164044321,10943424,3,0.019,1,1,,0,1,0,110101,110101,1,,,6,,3.0,2,11110001110000000000000000000000,0,0,,,,400.0,,0.0,1,,,,0,,3.0,0,,3,,0,,0,,0
5011896171,1,030a,130,3,2,1,,535562,603116094,3,0.032,1,1,,0,1,0,110102,110102,1,,,6,,4.0,3,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
90001802431151,1,0602,55,3,2,1,,9000180253412,9000024794553,4,0.006,1,1,,0,1,0,110102,110102,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
90001146440911,3,0604|060a|0617,55,1,2,1,,740277,9000114638911,5,0.01,1,1,,0,1,0,110101,110101,1,,,6,1.0,1.0,1,11100001110000000000000000000000,0,0,,,500.0,400.0,0.0,0.0,0,,,,0,1.0,0.0,0,,2,,0,,0,,0
501738761,1,0602,55,3,2,1,,47651973,773620,4,0.139,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
5017708701,1,0602,55,3,2,1,,656590,506471169,4,0.006,1,1,,0,1,0,110101,110101,1,,,5,,3.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,3.0,0,,3,,0,,0,,0
5020141,1,0804,30,1,2,1,,556199,545916,5,0.01,1,1,,0,1,0,110102,110102,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
5051935721,1,0601,55,1,2,1,,600118946,57142097,4,0.004,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
90001430284751,1,0401,55,1,2,1,,9000143019438,542779,4,0.072,1,1,,0,1,0,110102,110102,1,,,6,1.0,2.0,2,11110001110000000000000000000000,0,0,,,400.0,500.0,0.0,0.0,1,,,,0,1.0,2.0,0,,3,,0,,0,,0
5021998281,1,0804,30,1,2,1,,502123081,507122277,5,0.004,1,0,,0,1,0,110101,110101,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,0,,,,0,1.0,1.0,0,,1,,0,,0,,0
5082007581,1,0602,55,3,2,1,,502123081,659878,4,0.053,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
90000001174001,1,0602,55,3,2,1,,9000000092231,9000125807239,4,0.007,1,1,,0,1,0,110101,110101,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
5022026801,1,0804,30,1,2,1,,604124419,509124059,5,0.008,1,1,,0,1,0,110101,110101,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,150.0,150.0,0.0,0.0,0,,,,0,1.0,1.0,0,,1,,0,,0,,0
6789751,1,0601,55,1,2,1,,778893,778894,5,0.009,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,500.0,500.0,1.0,1.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
5022511,2,0102|010c,130,3,2,1,,514475,548273,2,0.127,1,1,,0,1,0,110102,110102,1,,,4,,4.0,3,11100001110000000000000000000000,0,0,,,,800.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
5025521,1,0402,130,3,2,1,,558940,9000031263284,3,0.011,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
5025671,1,0402,55,3,2,1,,546371,558948,3,0.024,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,5.0,0,,3,,0,,1,9000129600214.0,0
5025701,2,0404|0416,30,1,2,1,,558946,558948,3,0.016,1,1,,0,1,0,110102,110102,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,700.0,700.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
5025621,1,0402,130,3,2,1,,547145,558946,3,0.049,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,4.0,0,,4,,0,,0,,0
5025681,1,0402,55,3,2,1,,558948,547148,3,0.018,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,5.0,0,,3,,0,,1,9000129585549.0,0
5025721,1,0402,130,3,2,1,,547022,558950,3,0.017,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,700.0,,0.0,1,,,,0,,5.0,0,,4,,0,,1,9000155898861.0,0
5025771,1,0402,55,3,2,1,,558951,547142,3,0.015,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,0
5025881,2,0604|0616,30,1,2,1,,558953,558955,4,0.011,1,1,,0,1,0,110102,110102,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,600.0,600.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
5026131,1,0402,130,3,2,1,,556236,558966,3,0.081,1,1,,0,1,0,110102,110102,1,,,5,,5.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,5.0,0,,5,,0,,1,9000129623199.0,0
90000305207621,2,0404|0416,30,1,2,1,,558966,558968,5,0.021,1,1,,0,1,0,110102,110102,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,600.0,600.0,1.0,1.0,0,,,,0,1.0,1.0,0,,1,,0,,0,,0
5028131,2,0102|010c,55,3,2,1,,545139,559394,2,0.072,1,1,,0,1,0,110102,110102,1,,,5,,3.0,2,11100001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,3.0,0,,3,,0,,0,,0
6137291,1,0302,130,3,2,1,,671415,9000160981587,3,0.037,1,1,,0,1,0,110101,110101,1,,,5,,5.0,3,11110001110000000000000000000000,0,0,,,,700.0,,1.0,1,,,,0,,5.0,0,,5,,0,,1,9000130384042.0,0
5032025311,1,0604,30,1,2,1,,502124831,741239,5,0.006,1,1,,0,1,0,110101,110101,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,500.0,150.0,0.0,0.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
90001626971361,1,0604,55,1,2,1,,741238,604124360,5,0.005,1,1,,0,1,0,110101,110101,1,,,7,1.0,1.0,1,11110001110000000000000000000000,0,0,,,500.0,150.0,0.0,0.0,1,,,,0,0.0,,0,,2,,0,,0,,0
6072029001,1,0604,55,1,2,1,,620124428,742027,4,0.008,1,1,,0,1,0,110101,110101,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
90001638132461,1,0602,55,3,2,1,,781431,604127455,4,0.01,1,1,,0,1,0,110102,110102,1,,,5,,2.0,2,11110001110000000000000000000000,0,0,,,,500.0,,0.0,1,,,,0,,2.0,0,,2,,0,,0,,0
6102826241,2,0602|0604,30,3,2,1,,500174934,779059,4,0.005,1,1,,0,1,0,110102,110102,1,,,5,,1.0,1,11110001110000000000000000000000,0,0,,,,600.0,,0.0,1,,,,0,,1.0,0,,1,,0,,0,,0
5038551,1,0402,130,3,2,1,,545933,515229,3,0.02,1,1,,0,1,0,110102,110102,1,,,5,,5.0,3,11110001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,0.0,5.0,0,,5,,0,,0,,0
5038561,1,0402,130,3,2,1,,515229,547885,3,0.012,1,1,,0,1,0,110102,110102,1,,,5,,5.0,3,11110001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,0.0,5.0,0,,5,,0,,0,,1
5041021,1,0402,130,3,2,1,,515309,558971,3,0.017,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,6.0,0,,4,,0,,1,9000129626653.0,0
5041191,2,0404|0416,30,1,2,1,,558975,558977,3,0.021,1,1,,0,1,0,110102,110102,1,,,5,1.0,1.0,1,11110001110000000000000000000000,0,0,,,600.0,600.0,1.0,1.0,1,,,,0,1.0,1.0,0,,1,,0,,0,,0
5041271,1,0402,130,3,2,1,,558981,537862,3,0.011,1,1,,0,1,0,110102,110102,1,,,5,,4.0,3,11100001110000000000000000000000,0,0,,,,600.0,,1.0,1,,,,0,,4.0,0,,4,,0,,0,,0
5041818831,1,030a,55,3,2,1,,563159,607110929,2,0.01,1,1,,0,1,0,110102,110102,1,,,6,,2.0,2,11110001110000000000000000000000,0,0,,,,500.0,,1.0,1,,,,0,0.0,2.0,0,,2,,0,,0,,0
5041831,1,0601,55,1,2,1,,547860,559020,4,0.043,1,1,,0,1,0,110102,110102,1,,,6,2.0,1.0,2,11110001110000000000000000000000,0,0,,,400.0,400.0,1.0,1.0,1,,,,0,2.0,1.0,0,,3,,0,,0,,0
5041851,1,0601,55,1,2,1,,520785,559022,4,0.035,1,1,,0,1,0,110102,110102,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,1.0,1.0,1,,,,0,1.0,1.0,0,,2,,0,,0,,0
6824521,1,0601,55,1,2,1,,740056,777718,4,0.009,1,1,,0,1,0,110101,110101,1,,,6,1.0,1.0,1,11110001110000000000000000000000,0,0,,,400.0,400.0,0.0,0.0,1,,,,0,1.0,2.0,0,,2,,0,,0,,0
6824541,1,0601,130,1,2,1,,740056,777719,4,0.006,1,1,,0,1,0,110101,110101,1,,,6,2.0,2.0,2,11110001110000000000000000000000,0,0,,,500.0,500.0,0.0,0.0,1,,,,0,2.0,2.0,0,,4,,0,,0,,0
